Time,Open,High,Low,Close,Volume
05-07-2024 11:57:59,5579.66,5580.49,5579.32,5580.11,45
05-07-2024 11:58:00,5580.11,5580.58,5579.78,5580.56,25
05-07-2024 11:58:01,5580.56,5580.8,5580.3,5580.42,42
05-07-2024 11:58:02,5580.42,5580.64,5579.59,5579.83,20
05-07-2024 11:58:03,5579.83,5579.89,5579.43,5579.75,24
05-07-2024 11:58:04,5579.75,5579.98,5579.39,5579.54,32
05-07-2024 11:58:05,5579.54,5580.12,5579.37,5579.9,19
05-07-2024 11:58:06,5579.9,5579.97,5579.35,5579.52,50
05-07-2024 11:58:07,5579.52,5579.81,5579.27,5579.3,18
05-07-2024 11:58:08,5579.3,5579.81,5579.21,5579.75,24
05-07-2024 11:58:09,5579.75,5580.01,5579.04,5579.25,16
05-07-2024 11:58:10,5579.25,5579.62,5579.03,5579.09,50
05-07-2024 11:58:11,5579.09,5579.58,5579.08,5579.24,45
05-07-2024 11:58:12,5579.24,5579.4,5578.69,5578.84,29
05-07-2024 11:58:13,5578.84,5579.04,5578.51,5578.6,46
05-07-2024 11:58:14,5578.6,5579.01,5578.33,5578.77,31
05-07-2024 11:58:15,5578.77,5579.55,5578.51,5579.24,8
05-07-2024 11:58:16,5579.24,5579.65,5579.13,5579.53,33
05-07-2024 11:58:17,5579.53,5579.75,5579.36,5579.62,32
05-07-2024 11:58:18,5579.62,5580.19,5579.51,5580.15,2
05-07-2024 11:58:19,5580.15,5580.59,5579.8,5580.25,11
05-07-2024 11:58:20,5580.25,5580.64,5580.03,5580.14,40
05-07-2024 11:58:21,5580.14,5580.6,5579.98,5580.59,32
05-07-2024 11:58:22,5580.59,5581.33,5580.45,5581.04,18
05-07-2024 11:58:23,5581.04,5581.25,5580.78,5580.97,21
05-07-2024 11:58:24,5580.97,5581.24,5580.79,5581.11,16
05-07-2024 11:58:25,5581.11,5581.45,5580.95,5580.99,27
05-07-2024 11:58:26,5580.99,5581.9,5580.63,5581.55,10
05-07-2024 11:58:27,5581.55,5581.74,5581,5581.25,26
05-07-2024 11:58:28,5581.25,5581.87,5580.99,5581.52,20
05-07-2024 11:58:29,5581.52,5581.86,5581.16,5581.79,8
05-07-2024 11:58:30,5581.79,5582.24,5581.6,5582.15,15
05-07-2024 11:58:31,5582.15,5582.88,5581.85,5582.61,40
05-07-2024 11:58:32,5582.61,5582.91,5582.41,5582.84,39
05-07-2024 11:58:33,5582.84,5583.54,5582.63,5583.18,28
05-07-2024 11:58:34,5583.18,5583.22,5582.75,5582.87,17
05-07-2024 11:58:35,5582.87,5583.23,5582.68,5583.16,37
05-07-2024 11:58:36,5583.16,5583.51,5582.8,5582.9,6
05-07-2024 11:58:37,5582.9,5583.34,5582.86,5583.3,14
05-07-2024 11:58:38,5583.3,5583.65,5582.95,5583.28,10
05-07-2024 11:58:39,5583.28,5583.93,5583.21,5583.82,50
05-07-2024 11:58:40,5583.82,5584.28,5583.78,5584.08,49
05-07-2024 11:58:41,5584.08,5584.6,5583.81,5584.48,35
05-07-2024 11:58:42,5584.48,5585.08,5584.36,5585.03,12
05-07-2024 11:58:43,5585.03,5585.21,5584.74,5585.02,25
05-07-2024 11:58:44,5585.02,5585.65,5584.64,5585.6,41
05-07-2024 11:58:45,5585.6,5586.38,5585.56,5586.19,8
05-07-2024 11:58:46,5586.19,5586.48,5586.1,5586.24,43
05-07-2024 11:58:47,5586.24,5586.83,5586.14,5586.48,31
05-07-2024 11:58:48,5586.48,5586.87,5585.95,5586.17,32
05-07-2024 11:58:49,5586.17,5586.51,5586.02,5586.11,35
05-07-2024 11:58:50,5586.11,5586.36,5585.73,5586.06,45
05-07-2024 11:58:51,5586.06,5586.45,5585.72,5585.91,46
05-07-2024 11:58:52,5585.91,5586.49,5585.66,5586.44,12
05-07-2024 11:58:53,5586.44,5586.9,5586.3,5586.5,10
05-07-2024 11:58:54,5586.5,5586.63,5585.69,5585.96,18
05-07-2024 11:58:55,5585.96,5586.12,5585.58,5585.68,50
05-07-2024 11:58:56,5585.68,5586.1,5585.66,5585.83,25
05-07-2024 11:58:57,5585.83,5586.04,5585.54,5585.83,33
05-07-2024 11:58:58,5585.83,5586.03,5585.35,5585.72,4
05-07-2024 11:58:59,5585.72,5585.84,5585.14,5585.4,30
05-07-2024 11:59:00,5585.4,5585.8,5585.2,5585.3,47
05-07-2024 11:59:01,5585.3,5585.84,5585.14,5585.73,38
05-07-2024 11:59:02,5585.73,5585.87,5585.26,5585.41,50
05-07-2024 11:59:03,5585.41,5585.86,5585.19,5585.84,30
05-07-2024 11:59:04,5585.84,5585.97,5585.12,5585.43,49
05-07-2024 11:59:05,5585.43,5585.91,5585.32,5585.63,30
05-07-2024 11:59:06,5585.63,5586.37,5585.47,5586.05,9
05-07-2024 11:59:07,5586.05,5586.32,5585.23,5585.51,24
05-07-2024 11:59:08,5585.51,5585.97,5585.39,5585.81,48
05-07-2024 11:59:09,5585.81,5585.96,5585.22,5585.59,46
05-07-2024 11:59:10,5585.59,5585.88,5585.07,5585.12,10
05-07-2024 11:59:11,5585.12,5585.28,5584.78,5585.25,46
05-07-2024 11:59:12,5585.25,5585.31,5584.43,5584.74,11
05-07-2024 11:59:13,5584.74,5585.6,5584.41,5585.22,20
05-07-2024 11:59:14,5585.22,5585.25,5584.53,5584.68,37
05-07-2024 11:59:15,5584.68,5584.96,5584.17,5584.31,49
05-07-2024 11:59:16,5584.31,5584.67,5583.85,5584.09,46
05-07-2024 11:59:17,5584.09,5584.49,5583.6,5583.85,3
05-07-2024 11:59:18,5583.85,5584.11,5583.06,5583.33,9
05-07-2024 11:59:19,5583.33,5583.55,5583.13,5583.34,3
05-07-2024 11:59:20,5583.34,5583.49,5583.17,5583.48,8
05-07-2024 11:59:21,5583.48,5583.94,5583.48,5583.75,34
05-07-2024 11:59:22,5583.75,5584.39,5583.59,5584.24,39
05-07-2024 11:59:23,5584.24,5585.02,5584.09,5584.68,16
05-07-2024 11:59:24,5584.68,5584.88,5584.04,5584.32,12
05-07-2024 11:59:25,5584.32,5584.55,5583.69,5583.76,37
05-07-2024 11:59:26,5583.76,5584.24,5583.61,5583.88,8
05-07-2024 11:59:27,5583.88,5584.65,5583.52,5584.47,47
05-07-2024 11:59:28,5584.47,5585.07,5584.12,5585.04,24
05-07-2024 11:59:29,5585.04,5585.28,5584.76,5584.84,17
05-07-2024 11:59:30,5584.84,5585.07,5584.11,5584.49,32
05-07-2024 11:59:31,5584.49,5585.25,5584.43,5584.97,29
05-07-2024 11:59:32,5584.97,5585.24,5584.4,5584.67,37
05-07-2024 11:59:33,5584.67,5585.46,5584.5,5585.22,48
05-07-2024 11:59:34,5585.22,5585.26,5584.86,5585.22,43
05-07-2024 11:59:35,5585.22,5585.6,5585.08,5585.27,13
05-07-2024 11:59:36,5585.27,5585.65,5585.13,5585.19,22
05-07-2024 11:59:37,5585.19,5585.45,5584.82,5585.12,38
05-07-2024 11:59:38,5585.12,5585.8,5585.01,5585.63,37
05-07-2024 11:59:39,5585.63,5585.78,5585.29,5585.57,8
05-07-2024 11:59:40,5585.57,5585.62,5584.88,5585.07,41
05-07-2024 11:59:41,5585.07,5585.35,5584.23,5584.53,12
05-07-2024 11:59:42,5584.53,5584.84,5583.75,5584.05,2
05-07-2024 11:59:43,5584.05,5584.16,5583.64,5583.76,22
05-07-2024 11:59:44,5583.76,5584.34,5583.62,5584.28,41
05-07-2024 11:59:45,5584.28,5584.33,5584.21,5584.22,23
05-07-2024 11:59:46,5584.22,5585.03,5584.01,5584.73,50
05-07-2024 11:59:47,5584.73,5584.77,5584.3,5584.54,31
05-07-2024 11:59:48,5584.54,5585.07,5584.34,5584.92,41
05-07-2024 11:59:49,5584.92,5585.28,5584.91,5585.22,44
05-07-2024 11:59:50,5585.22,5585.64,5585.02,5585.51,31
05-07-2024 11:59:51,5585.51,5586.44,5585.16,5586.04,15
05-07-2024 11:59:52,5586.04,5586.06,5585.57,5585.79,27
05-07-2024 11:59:53,5585.79,5586.15,5585.56,5585.98,16
05-07-2024 11:59:54,5585.98,5586.72,5585.81,5586.46,20
05-07-2024 11:59:55,5586.46,5587.08,5586.43,5586.92,32
05-07-2024 11:59:56,5586.92,5587.57,5586.81,5587.48,49
05-07-2024 11:59:57,5587.48,5587.7,5587.15,5587.66,10
05-07-2024 11:59:58,5587.66,5587.98,5587.52,5587.95,32
05-07-2024 11:59:59,5587.95,5588.12,5587.35,5587.6,40
05-07-2024 12:00:00,5587.6,5587.84,5587.4,5587.59,45
05-07-2024 12:00:01,5587.59,5587.96,5587.29,5587.3,22
05-07-2024 12:00:02,5587.3,5587.66,5587.11,5587.2,50
05-07-2024 12:00:03,5587.2,5587.3,5586.67,5587.07,2
05-07-2024 12:00:04,5587.07,5587.6,5586.79,5587.38,31
05-07-2024 12:00:05,5587.38,5588.07,5587.01,5587.81,33
05-07-2024 12:00:06,5587.81,5587.86,5587.68,5587.74,45
05-07-2024 12:00:07,5587.74,5587.86,5587.5,5587.76,1
05-07-2024 12:00:08,5587.76,5588.58,5587.46,5588.21,38
05-07-2024 12:00:09,5588.21,5588.84,5588.08,5588.53,8
05-07-2024 12:00:10,5588.53,5588.67,5587.9,5588.04,46
05-07-2024 12:00:11,5588.04,5588.67,5587.76,5588.44,25
05-07-2024 12:00:12,5588.44,5588.83,5588.1,5588.82,38
05-07-2024 12:00:13,5588.82,5588.9,5588.47,5588.48,24
05-07-2024 12:00:14,5588.48,5588.53,5587.67,5588.05,20
05-07-2024 12:00:15,5588.05,5588.2,5587.97,5588.04,22
05-07-2024 12:00:16,5588.04,5588.35,5587.71,5587.72,26
05-07-2024 12:00:17,5587.72,5587.79,5587.47,5587.77,10
05-07-2024 12:00:18,5587.77,5588.52,5587.62,5588.17,10
05-07-2024 12:00:19,5588.17,5588.23,5587.65,5587.92,31
05-07-2024 12:00:20,5587.92,5588.36,5587.92,5587.98,4
05-07-2024 12:00:21,5587.98,5588.5,5587.59,5588.39,21
05-07-2024 12:00:22,5588.39,5588.76,5588.13,5588.65,5
05-07-2024 12:00:23,5588.65,5589.27,5588.55,5589.16,29
05-07-2024 12:00:24,5589.16,5589.24,5588.69,5589.07,45
05-07-2024 12:00:25,5589.07,5589.22,5588.39,5588.76,28
05-07-2024 12:00:26,5588.76,5588.97,5587.98,5588.17,23
05-07-2024 12:00:27,5588.17,5588.47,5587.67,5587.84,30
05-07-2024 12:00:28,5587.84,5588.19,5587.6,5587.75,5
05-07-2024 12:00:29,5587.75,5587.93,5587.52,5587.72,17
05-07-2024 12:00:30,5587.72,5587.85,5587.11,5587.47,1
05-07-2024 12:00:31,5587.47,5587.66,5586.9,5587.18,35
05-07-2024 12:00:32,5587.18,5587.92,5586.89,5587.74,22
05-07-2024 12:00:33,5587.74,5587.94,5587.66,5587.74,42
05-07-2024 12:00:34,5587.74,5587.9,5586.98,5587.19,35
05-07-2024 12:00:35,5587.19,5587.57,5586.98,5587.01,23
05-07-2024 12:00:36,5587.01,5587.41,5586.71,5587.35,20
05-07-2024 12:00:37,5587.35,5587.96,5587.31,5587.8,33
05-07-2024 12:00:38,5587.8,5587.96,5587.56,5587.66,42
05-07-2024 12:00:39,5587.66,5588.02,5587.11,5587.5,39
05-07-2024 12:00:40,5587.5,5587.54,5587.06,5587.38,2
05-07-2024 12:00:41,5587.38,5587.63,5586.79,5587.03,42
05-07-2024 12:00:42,5587.03,5587.03,5586.55,5586.61,24
05-07-2024 12:00:43,5586.61,5587.16,5586.25,5586.76,13
05-07-2024 12:00:44,5586.76,5587.55,5586.59,5587.25,42
05-07-2024 12:00:45,5587.25,5587.9,5586.96,5587.65,41
05-07-2024 12:00:46,5587.65,5587.95,5587.58,5587.72,40
05-07-2024 12:00:47,5587.72,5587.93,5587.12,5587.46,14
05-07-2024 12:00:48,5587.46,5588.18,5587.29,5587.91,16
05-07-2024 12:00:49,5587.91,5587.93,5587.12,5587.51,48
05-07-2024 12:00:50,5587.51,5587.78,5586.74,5587.08,22
05-07-2024 12:00:51,5587.08,5587.13,5586.69,5587.11,26
05-07-2024 12:00:52,5587.11,5587.38,5586.87,5587.33,46
05-07-2024 12:00:53,5587.33,5587.41,5586.68,5587.07,30
05-07-2024 12:00:54,5587.07,5587.64,5586.81,5587.52,48
05-07-2024 12:00:55,5587.52,5587.73,5587.19,5587.31,33
05-07-2024 12:00:56,5587.31,5587.71,5587.07,5587.32,39
05-07-2024 12:00:57,5587.32,5588.11,5587.24,5587.91,49
05-07-2024 12:00:58,5587.91,5588.17,5587.16,5587.48,10
05-07-2024 12:00:59,5587.48,5588.03,5587.4,5587.96,27
05-07-2024 12:01:00,5587.96,5588.5,5587.59,5588.11,3
05-07-2024 12:01:01,5588.11,5588.43,5587.84,5587.86,26
05-07-2024 12:01:02,5587.86,5587.9,5587.26,5587.33,21
05-07-2024 12:01:03,5587.33,5587.53,5586.97,5587.27,49
05-07-2024 12:01:04,5587.27,5587.4,5587.02,5587.03,6
05-07-2024 12:01:05,5587.03,5587.3,5586.33,5586.73,42
05-07-2024 12:01:06,5586.73,5587.39,5586.52,5587.31,8
05-07-2024 12:01:07,5587.31,5587.62,5587.13,5587.39,21
05-07-2024 12:01:08,5587.39,5587.47,5586.52,5586.89,43
05-07-2024 12:01:09,5586.89,5587.15,5586.23,5586.36,15
05-07-2024 12:01:10,5586.36,5586.39,5585.88,5585.98,32
05-07-2024 12:01:11,5585.98,5586.2,5585.17,5585.57,50
05-07-2024 12:01:12,5585.57,5585.95,5585.43,5585.74,30
05-07-2024 12:01:13,5585.74,5585.87,5585.25,5585.59,33
05-07-2024 12:01:14,5585.59,5585.7,5584.72,5585,32
05-07-2024 12:01:15,5585,5585.77,5584.72,5585.48,13
05-07-2024 12:01:16,5585.48,5585.8,5585.45,5585.47,24
05-07-2024 12:01:17,5585.47,5585.54,5585.16,5585.26,17
05-07-2024 12:01:18,5585.26,5585.64,5585.14,5585.58,1
05-07-2024 12:01:19,5585.58,5585.82,5585.49,5585.73,6
05-07-2024 12:01:20,5585.73,5585.78,5585.29,5585.31,32
05-07-2024 12:01:21,5585.31,5585.84,5585.22,5585.49,11
05-07-2024 12:01:22,5585.49,5585.81,5585.04,5585.06,27
05-07-2024 12:01:23,5585.06,5585.69,5584.92,5585.3,36
05-07-2024 12:01:24,5585.3,5585.66,5585.06,5585.48,23
05-07-2024 12:01:25,5585.48,5585.57,5585.35,5585.39,20
05-07-2024 12:01:26,5585.39,5586.01,5585.1,5585.85,19
05-07-2024 12:01:27,5585.85,5585.93,5585.49,5585.57,36
05-07-2024 12:01:28,5585.57,5585.71,5585.01,5585.22,10
05-07-2024 12:01:29,5585.22,5585.51,5584.52,5584.63,5
05-07-2024 12:01:30,5584.63,5584.9,5584.25,5584.58,45
05-07-2024 12:01:31,5584.58,5584.65,5584.37,5584.47,36
05-07-2024 12:01:32,5584.47,5584.58,5584.19,5584.21,26
05-07-2024 12:01:33,5584.21,5584.83,5584.2,5584.75,13
05-07-2024 12:01:34,5584.75,5584.81,5584.52,5584.65,32
05-07-2024 12:01:35,5584.65,5584.93,5583.88,5584.2,39
05-07-2024 12:01:36,5584.2,5584.3,5583.3,5583.65,12
05-07-2024 12:01:37,5583.65,5584,5582.97,5583.3,15
05-07-2024 12:01:38,5583.3,5583.73,5583.05,5583.45,43
05-07-2024 12:01:39,5583.45,5584.04,5583.42,5583.93,31
05-07-2024 12:01:40,5583.93,5584.25,5583.77,5584.07,48
05-07-2024 12:01:41,5584.07,5584.46,5583.67,5583.9,36
05-07-2024 12:01:42,5583.9,5584.27,5583.68,5583.87,35
05-07-2024 12:01:43,5583.87,5584.47,5583.65,5584.25,25
05-07-2024 12:01:44,5584.25,5584.78,5584.01,5584.59,9
05-07-2024 12:01:45,5584.59,5584.94,5583.99,5584.01,37
05-07-2024 12:01:46,5584.01,5584.5,5583.91,5584.42,48
05-07-2024 12:01:47,5584.42,5585.18,5584.13,5584.96,43
05-07-2024 12:01:48,5584.96,5585.45,5584.59,5585.16,17
05-07-2024 12:01:49,5585.16,5585.41,5584.55,5584.62,17
05-07-2024 12:01:50,5584.62,5584.62,5583.8,5584.18,45
05-07-2024 12:01:51,5584.18,5584.44,5584,5584.06,48
05-07-2024 12:01:52,5584.06,5584.08,5583.57,5583.6,42
05-07-2024 12:01:53,5583.6,5584.44,5583.35,5584.19,12
05-07-2024 12:01:54,5584.19,5584.34,5583.67,5584.05,21
05-07-2024 12:01:55,5584.05,5584.07,5583.45,5583.55,44
05-07-2024 12:01:56,5583.55,5583.58,5582.84,5583.22,27
05-07-2024 12:01:57,5583.22,5583.47,5582.98,5583.12,35
05-07-2024 12:01:58,5583.12,5583.41,5582.66,5582.93,13
05-07-2024 12:01:59,5582.93,5583,5582.68,5582.94,34
05-07-2024 12:02:00,5582.94,5583.45,5582.56,5583.1,12
05-07-2024 12:02:01,5583.1,5583.56,5582.79,5583.29,35
05-07-2024 12:02:02,5583.29,5583.66,5582.96,5583,25
05-07-2024 12:02:03,5583,5583.35,5582.41,5582.78,43
05-07-2024 12:02:04,5582.78,5583.3,5582.4,5583.1,24
05-07-2024 12:02:05,5583.1,5583.56,5582.72,5583.41,21
05-07-2024 12:02:06,5583.41,5583.5,5582.54,5582.93,27
05-07-2024 12:02:07,5582.93,5583.47,5582.68,5583.14,34
05-07-2024 12:02:08,5583.14,5583.53,5582.93,5583.41,40
05-07-2024 12:02:09,5583.41,5583.95,5583.35,5583.91,28
05-07-2024 12:02:10,5583.91,5584,5583.69,5583.9,3
05-07-2024 12:02:11,5583.9,5584.64,5583.58,5584.34,24
05-07-2024 12:02:12,5584.34,5584.62,5583.73,5584.06,3
05-07-2024 12:02:13,5584.06,5584.27,5583.71,5584.25,43
05-07-2024 12:02:14,5584.25,5584.66,5584.19,5584.32,3
05-07-2024 12:02:15,5584.32,5584.71,5583.96,5584.59,25
05-07-2024 12:02:16,5584.59,5584.9,5583.77,5584.04,29
05-07-2024 12:02:17,5584.04,5584.36,5583.38,5583.54,49
05-07-2024 12:02:18,5583.54,5583.83,5582.98,5583.02,42
05-07-2024 12:02:19,5583.02,5583.14,5582.42,5582.44,17
05-07-2024 12:02:20,5582.44,5582.45,5581.61,5581.96,41
05-07-2024 12:02:21,5581.96,5582.9,5581.88,5582.54,17
05-07-2024 12:02:22,5582.54,5582.93,5582.47,5582.6,8
05-07-2024 12:02:23,5582.6,5582.61,5582.17,5582.44,6
05-07-2024 12:02:24,5582.44,5582.92,5582.15,5582.55,10
05-07-2024 12:02:25,5582.55,5582.84,5582.52,5582.55,11
05-07-2024 12:02:26,5582.55,5582.56,5582.27,5582.41,27
05-07-2024 12:02:27,5582.41,5582.57,5581.97,5582.27,27
05-07-2024 12:02:28,5582.27,5582.87,5582.16,5582.76,50
05-07-2024 12:02:29,5582.76,5582.86,5582.32,5582.65,17
05-07-2024 12:02:30,5582.65,5583.04,5582.54,5582.59,10
05-07-2024 12:02:31,5582.59,5583.26,5582.49,5583.08,15
05-07-2024 12:02:32,5583.08,5583.45,5582.6,5582.73,10
05-07-2024 12:02:33,5582.73,5582.95,5582.28,5582.29,30
05-07-2024 12:02:34,5582.29,5582.53,5582.07,5582.42,43
05-07-2024 12:02:35,5582.42,5582.51,5582.39,5582.44,50
05-07-2024 12:02:36,5582.44,5582.92,5582.24,5582.55,42
05-07-2024 12:02:37,5582.55,5582.67,5582.51,5582.57,24
05-07-2024 12:02:38,5582.57,5582.88,5582.07,5582.09,8
05-07-2024 12:02:39,5582.09,5582.44,5582.09,5582.15,46
05-07-2024 12:02:40,5582.15,5582.45,5581.84,5581.84,42
05-07-2024 12:02:41,5581.84,5582.49,5581.51,5582.15,12
05-07-2024 12:02:42,5582.15,5582.2,5581.82,5581.83,48
05-07-2024 12:02:43,5581.83,5581.95,5581.52,5581.66,5
05-07-2024 12:02:44,5581.66,5582.02,5581.12,5581.24,23
05-07-2024 12:02:45,5581.24,5581.48,5581.04,5581.16,6
05-07-2024 12:02:46,5581.16,5581.61,5580.87,5581.57,36
05-07-2024 12:02:47,5581.57,5581.81,5581.36,5581.41,35
05-07-2024 12:02:48,5581.41,5581.75,5580.86,5581.07,42
05-07-2024 12:02:49,5581.07,5581.4,5580.56,5580.82,40
05-07-2024 12:02:50,5580.82,5581.03,5580.38,5580.57,1
05-07-2024 12:02:51,5580.57,5580.76,5579.68,5579.98,45
05-07-2024 12:02:52,5579.98,5580.04,5579.39,5579.49,50
05-07-2024 12:02:53,5579.49,5579.55,5578.64,5578.99,15
05-07-2024 12:02:54,5578.99,5579.16,5578.61,5579.07,17
05-07-2024 12:02:55,5579.07,5579.59,5579.02,5579.52,34
05-07-2024 12:02:56,5579.52,5579.67,5579.17,5579.33,6
05-07-2024 12:02:57,5579.33,5579.52,5578.56,5578.78,18
05-07-2024 12:02:58,5578.78,5579.43,5578.72,5579.06,36
05-07-2024 12:02:59,5579.06,5579.38,5578.79,5578.96,4
05-07-2024 12:03:00,5578.96,5579.19,5578.44,5578.52,36
05-07-2024 12:03:01,5578.52,5578.8,5578.48,5578.71,38
05-07-2024 12:03:02,5578.71,5578.88,5578.04,5578.15,18
05-07-2024 12:03:03,5578.15,5578.48,5578.08,5578.41,47
05-07-2024 12:03:04,5578.41,5578.83,5578.37,5578.76,9
05-07-2024 12:03:05,5578.76,5579.19,5578.42,5579,10
05-07-2024 12:03:06,5579,5579.2,5578.73,5579.19,40
05-07-2024 12:03:07,5579.19,5579.31,5579.08,5579.3,4
05-07-2024 12:03:08,5579.3,5579.69,5578.39,5578.74,16
05-07-2024 12:03:09,5578.74,5579.07,5578.48,5578.52,30
05-07-2024 12:03:10,5578.52,5578.67,5577.83,5577.97,16
05-07-2024 12:03:11,5577.97,5578.26,5577.41,5577.68,32
05-07-2024 12:03:12,5577.68,5578.3,5577.55,5577.97,32
05-07-2024 12:03:13,5577.97,5578.29,5577.07,5577.39,33
05-07-2024 12:03:14,5577.39,5577.41,5576.64,5576.87,20
05-07-2024 12:03:15,5576.87,5577.22,5576.52,5576.7,27
05-07-2024 12:03:16,5576.7,5576.97,5576.65,5576.75,29
05-07-2024 12:03:17,5576.75,5576.75,5576.25,5576.37,10
05-07-2024 12:03:18,5576.37,5577.17,5576.24,5576.77,19
05-07-2024 12:03:19,5576.77,5576.92,5576.31,5576.57,17
05-07-2024 12:03:20,5576.57,5576.74,5576.21,5576.74,33
05-07-2024 12:03:21,5576.74,5577.2,5576.4,5576.92,43
05-07-2024 12:03:22,5576.92,5577.01,5576.18,5576.48,50
05-07-2024 12:03:23,5576.48,5576.7,5576.19,5576.24,6
05-07-2024 12:03:24,5576.24,5576.65,5576.15,5576.51,21
05-07-2024 12:03:25,5576.51,5576.77,5576.01,5576.05,21
05-07-2024 12:03:26,5576.05,5576.28,5575.77,5575.89,10
05-07-2024 12:03:27,5575.89,5576.13,5575.67,5575.73,2
05-07-2024 12:03:28,5575.73,5576.3,5575.58,5575.97,29
05-07-2024 12:03:29,5575.97,5576.18,5575.54,5575.69,20
05-07-2024 12:03:30,5575.69,5575.76,5575.35,5575.38,38
05-07-2024 12:03:31,5575.38,5575.41,5574.6,5574.8,3
05-07-2024 12:03:32,5574.8,5575.16,5574.44,5574.93,2
05-07-2024 12:03:33,5574.93,5575.27,5574.44,5574.71,32
05-07-2024 12:03:34,5574.71,5575.17,5574.62,5574.91,36
05-07-2024 12:03:35,5574.91,5575.35,5574.76,5575.08,16
05-07-2024 12:03:36,5575.08,5575.44,5574.44,5574.72,31
05-07-2024 12:03:37,5574.72,5574.91,5574.43,5574.56,27
05-07-2024 12:03:38,5574.56,5574.71,5574.44,5574.48,42
05-07-2024 12:03:39,5574.48,5574.76,5574.47,5574.51,34
05-07-2024 12:03:40,5574.51,5574.66,5573.79,5574.09,31
05-07-2024 12:03:41,5574.09,5574.54,5573.87,5574.26,28
05-07-2024 12:03:42,5574.26,5574.32,5573.61,5573.83,42
05-07-2024 12:03:43,5573.83,5574.33,5573.59,5574.2,46
05-07-2024 12:03:44,5574.2,5574.79,5574.16,5574.56,5
05-07-2024 12:03:45,5574.56,5574.88,5573.95,5574.06,14
05-07-2024 12:03:46,5574.06,5574.37,5573.51,5573.75,41
05-07-2024 12:03:47,5573.75,5574.1,5573.62,5573.95,38
05-07-2024 12:03:48,5573.95,5574.62,5573.82,5574.39,26
05-07-2024 12:03:49,5574.39,5574.47,5574.1,5574.18,8
05-07-2024 12:03:50,5574.18,5574.56,5573.56,5573.71,16
05-07-2024 12:03:51,5573.71,5574.2,5573.39,5574.13,26
05-07-2024 12:03:52,5574.13,5574.5,5574.05,5574.15,28
05-07-2024 12:03:53,5574.15,5574.54,5573.45,5573.64,6
05-07-2024 12:03:54,5573.64,5573.71,5573.28,5573.66,45
05-07-2024 12:03:55,5573.66,5574.08,5573.51,5573.71,6
05-07-2024 12:03:56,5573.71,5574,5573.54,5573.95,45
05-07-2024 12:03:57,5573.95,5574.22,5573.1,5573.37,11
05-07-2024 12:03:58,5573.37,5573.49,5573.33,5573.45,22
05-07-2024 12:03:59,5573.45,5574.31,5573.18,5574.03,40
05-07-2024 12:04:00,5574.03,5574.27,5573.92,5574.1,15
05-07-2024 12:04:01,5574.1,5574.36,5573.71,5573.73,8
05-07-2024 12:04:02,5573.73,5573.82,5573.3,5573.49,25
05-07-2024 12:04:03,5573.49,5573.83,5572.94,5573.27,16
05-07-2024 12:04:04,5573.27,5573.46,5572.46,5572.71,13
05-07-2024 12:04:05,5572.71,5572.98,5572.03,5572.34,3
05-07-2024 12:04:06,5572.34,5572.61,5571.86,5572.02,46
05-07-2024 12:04:07,5572.02,5572.36,5571.9,5572.23,4
05-07-2024 12:04:08,5572.23,5572.83,5572.17,5572.48,16
05-07-2024 12:04:09,5572.48,5572.79,5572.09,5572.38,49
05-07-2024 12:04:10,5572.38,5572.61,5572.05,5572.19,21
05-07-2024 12:04:11,5572.19,5572.39,5571.6,5571.88,25
05-07-2024 12:04:12,5571.88,5572.67,5571.66,5572.29,23
05-07-2024 12:04:13,5572.29,5572.61,5571.64,5571.86,6
05-07-2024 12:04:14,5571.86,5572.5,5571.55,5572.46,2
05-07-2024 12:04:15,5572.46,5572.74,5571.9,5572.26,21
05-07-2024 12:04:16,5572.26,5572.48,5572.17,5572.23,8
05-07-2024 12:04:17,5572.23,5572.56,5571.97,5572.22,2
05-07-2024 12:04:18,5572.22,5572.33,5572.1,5572.28,24
05-07-2024 12:04:19,5572.28,5572.88,5572.17,5572.59,32
05-07-2024 12:04:20,5572.59,5572.74,5572.17,5572.44,22
05-07-2024 12:04:21,5572.44,5572.55,5572.13,5572.43,26
05-07-2024 12:04:22,5572.43,5572.72,5571.97,5572.22,24
05-07-2024 12:04:23,5572.22,5572.57,5571.89,5572.16,13
05-07-2024 12:04:24,5572.16,5572.62,5571.94,5572.27,29
05-07-2024 12:04:25,5572.27,5572.89,5571.95,5572.51,17
05-07-2024 12:04:26,5572.51,5572.98,5572.24,5572.65,15
05-07-2024 12:04:27,5572.65,5573.07,5572.52,5572.84,39
05-07-2024 12:04:28,5572.84,5573.11,5572.29,5572.67,44
05-07-2024 12:04:29,5572.67,5573.23,5572.42,5573.18,18
05-07-2024 12:04:30,5573.18,5573.23,5572.67,5572.83,33
05-07-2024 12:04:31,5572.83,5572.91,5572.47,5572.83,44
05-07-2024 12:04:32,5572.83,5573.21,5572.13,5572.24,13
05-07-2024 12:04:33,5572.24,5572.45,5571.52,5571.64,5
05-07-2024 12:04:34,5571.64,5572.07,5571.29,5571.75,39
05-07-2024 12:04:35,5571.75,5571.98,5571.35,5571.66,24
05-07-2024 12:04:36,5571.66,5572,5571.47,5571.76,31
05-07-2024 12:04:37,5571.76,5572.14,5570.98,5571.18,38
05-07-2024 12:04:38,5571.18,5571.39,5571.04,5571.17,16
